# id;truck;length;width;weight;
82768;43;1;1;1;
82769;39;1;1;1;
82770;44;2;1;1;
82771;81;11;8;1;
82772;4;3;1;1;
82773;41;2;1;1;
82774;2;1;1;1;
82775;163;4;1;1;
82776;109;3;1;1;
82777;168;3;3;1;
82778;139;1;1;1;
82779;5;2;2;1;
82780;196;3;1;1;
82781;146;1;1;1;
82782;136;5;1;1;
82783;157;10;6;1;
82784;139;2;1;1;
82785;18;11;8;1;
82786;92;5;2;1;
82787;14;3;2;1;
82788;153;2;1;1;
82789;164;3;1;1;
82790;132;8;1;1;
82791;59;1;1;1;
82792;175;3;1;1;
82793;114;1;1;1;
82794;131;9;5;1;
82795;140;2;1;1;
82796;128;2;2;1;
82797;3;10;10;1;
82798;57;8;4;1;
82799;167;1;1;1;
82800;123;1;1;1;
82801;145;5;1;1;
82802;136;1;1;1;
82803;57;4;2;1;
82804;126;3;3;172;
82805;81;9;7;1;
82806;163;3;3;1;
82807;95;3;1;1;
82808;128;3;3;1;
82809;187;2;2;36;
82810;138;2;1;1;
82811;87;3;3;1;
82812;99;1;1;1;
82813;59;2;2;1;
82814;164;11;8;1;
82815;74;10;9;1;
82816;117;3;1;1;
82817;41;8;3;1;
82818;148;2;1;1;
82819;111;3;1;1;
82820;163;3;2;1;
82821;195;2;1;1;
82822;118;5;4;1;
82823;64;3;1;1;
82824;57;1;1;1;
82825;156;3;3;239;
82826;42;3;3;1;
82827;125;8;8;1;
82828;128;1;1;1;
82829;48;1;1;1;
82830;44;3;3;1;
82831;200;4;2;1;
82832;95;3;2;1;
82833;153;2;1;1;
82834;175;2;1;1;
82835;120;2;1;1;
82836;143;3;2;1;
82837;116;1;1;1;
82838;9;7;3;1;
82839;196;1;1;1;
82840;24;2;1;1;
82841;3;2;1;1;
82842;141;6;6;1;
82843;42;2;2;1;
82844;179;2;1;1;
82845;17;1;1;1;
82846;87;4;2;1;
82847;155;2;1;1;
82848;87;10;5;231;
82849;145;2;1;1;
82850;181;10;2;1;
82851;149;2;1;1;
82852;30;8;1;1;
82853;137;1;1;1;
82854;107;8;7;1;
82855;124;2;1;1;
82856;95;7;7;1;
82857;116;3;2;1;
82858;114;2;2;1;
82859;101;7;7;1;
82860;155;2;1;1;
82861;116;1;1;1;
82862;30;2;1;1;
82863;181;3;2;1;
82864;74;2;2;1;
82865;2;11;8;1;
82866;129;10;7;1;
82867;194;8;3;1;
82868;104;1;1;1;
82869;114;10;8;1;
82870;34;1;1;1;
82871;25;3;3;1;
82872;87;3;2;1;
82873;76;3;2;1;
82874;81;3;1;1;
82875;38;2;2;1;
82876;189;3;2;1;
82877;190;2;2;1;
82878;104;2;1;1;
82879;164;3;2;1;
82880;105;2;2;1;
82881;124;3;1;1;
82882;175;3;2;1;
82883;193;2;2;1;
82884;193;3;1;1;
82885;67;1;1;1;
82886;59;3;1;1;
82887;91;2;1;1;
82888;163;11;7;1;
82889;188;8;1;1;
82890;64;1;1;1;
82891;143;1;1;1;
82892;155;2;1;132;
82893;134;7;7;1;
82894;69;4;1;1;
82895;93;2;1;1;
82896;3;8;6;1;
82897;105;2;1;1;
82898;123;3;2;1;
82899;135;3;3;57;
82900;163;3;2;1;
82901;104;3;3;1;
82902;90;9;7;1;
82903;116;1;1;1;
82904;10;10;8;1;
82905;100;3;1;1;
82906;139;7;5;1;
82907;117;3;2;1;
82908;176;9;7;1;
82909;125;3;1;1;
82910;192;6;2;1;
82911;176;1;1;1;
82912;23;2;1;1;
82913;123;2;1;1;
82914;192;7;1;1;
82915;157;3;1;1;
82916;189;2;1;1;
82917;145;3;1;1;
82918;19;2;1;1;
82919;98;9;9;1;
82920;157;3;2;1;
82921;157;3;2;1;
82922;75;1;1;1;
82923;42;3;3;1;
82924;59;11;1;1;
82925;55;6;4;1;
82926;131;3;1;1;
82927;30;3;3;1;
82928;128;1;1;1;
82929;1;3;3;1;
82930;140;2;1;1;
82931;2;1;1;284;
82932;62;3;1;1;
82933;166;5;3;1;
82934;135;10;8;1;
82935;185;7;3;1;
82936;165;7;2;1;
82937;63;3;3;1;
82938;171;2;2;1;
82939;127;3;3;1;
82940;20;2;2;1;
82941;98;10;10;1;
82942;156;2;2;1;
82943;187;3;1;1;
82944;63;3;2;1;
82945;163;1;1;1;
82946;81;3;2;1;
82947;24;4;2;1;
82948;81;2;1;1;
82949;158;4;3;1;
82950;143;9;1;1;
82951;104;2;2;1;
82952;163;5;3;1;
82953;164;9;5;1;
82954;121;3;2;1;
82955;198;3;2;1;
82956;63;3;2;1;
82957;121;6;3;1;
82958;121;11;8;1;
82959;139;2;2;1;
82960;171;10;8;1;
82961;61;3;2;1;
82962;4;3;1;1;
82963;116;3;3;1;
82964;6;1;1;1;
82965;78;5;1;1;
82966;168;1;1;1;
82967;114;7;6;1;
82968;95;2;1;1;
82969;185;7;4;1;
82970;12;3;1;1;
82971;123;10;5;1;
82972;179;3;1;1;
82973;3;9;7;1;
82974;166;1;1;1;
82975;172;7;5;1;
82976;78;2;2;1;
82977;164;3;2;1;
82978;132;10;8;1;
82979;95;8;1;1;
82980;170;3;2;1;
82981;122;11;2;1;
82982;180;3;2;1;
82983;137;3;2;1;
82984;12;3;2;1;
82985;127;1;1;319;
82986;167;8;8;1;
82987;138;2;2;1;
82988;178;3;2;1;
82989;185;3;2;1;
82990;169;3;1;356;
82991;39;2;2;1;
82992;155;3;1;1;
82993;74;10;6;1;
82994;129;2;2;359;
82995;47;5;1;1;
82996;38;3;1;1;
82997;47;3;1;1;
82998;167;3;1;1;
82999;1;5;3;1;
83000;87;2;1;1;
83001;32;3;2;1;
83002;113;1;1;1;
83003;101;1;1;1;
83004;16;8;2;1;
83005;130;2;2;1;
83006;69;3;2;216;
83007;36;4;3;1;
83008;120;1;1;1;
83009;160;2;1;1;
83010;146;7;3;1;
83011;119;3;1;1;
83012;70;1;1;1;
83013;163;1;1;1;
83014;185;2;1;1;
83015;74;6;6;1;
83016;148;10;9;1;
83017;74;1;1;1;
83018;134;6;6;1;
83019;70;8;8;1046;
83020;25;3;3;1;
83021;153;3;1;1;
83022;133;3;2;1;
83023;64;2;1;62;
83024;92;6;1;161;
83025;180;4;2;1;
83026;23;3;1;1;
83027;200;4;4;1;
83028;41;2;1;1;
83029;40;8;5;167;
83030;10;11;8;1;
83031;92;2;1;1;
83032;185;1;1;1;
83033;188;5;4;1;
83034;67;3;2;1;
83035;41;3;2;1;
83036;163;5;3;1;
83037;74;3;2;1;
83038;37;2;1;1;
83039;178;11;8;1;
83040;149;2;1;1;
83041;55;2;1;46;
83042;114;3;3;1;
83043;138;6;3;1;
83044;195;2;2;1;
83045;153;1;1;1;
83046;37;5;3;1;
83047;155;8;6;1;
83048;132;6;1;1;
83049;188;1;1;1;
83050;176;7;6;278;
83051;170;3;2;388;
83052;194;9;7;1;
83053;90;1;1;1;
83054;122;9;4;1;
83055;200;2;1;1;
83056;35;2;1;1;
83057;91;1;1;1;
83058;31;11;5;1;
83059;6;3;3;1;
83060;168;3;1;1;
83061;99;2;1;1;
83062;63;3;1;1;
83063;70;3;2;1;
83064;163;6;4;316;
83065;107;1;1;1;
83066;63;11;8;1;
83067;53;6;2;1;
83068;63;5;2;395;
83069;165;9;3;1;
83070;163;3;3;1;
83071;131;2;1;1;
83072;112;4;3;1;
83073;166;2;1;1;
83074;21;3;2;1;
83075;141;8;4;1;
83076;195;2;2;1;
83077;81;3;3;1;
83078;171;3;3;1;
83079;150;3;2;1;
83080;94;1;1;1;
83081;145;1;1;1;
83082;90;4;1;1;
83083;98;3;3;1;
83084;145;9;5;1;
83085;96;3;1;1;
83086;104;3;2;1;
83087;1;9;6;1;
83088;95;11;7;1;
83089;160;3;3;1;
83090;153;9;8;1;
83091;32;3;2;1;
83092;15;9;6;1;
83093;23;3;2;1;
83094;19;6;5;1;
83095;21;7;5;1;
83096;185;2;2;1;
83097;87;1;1;1;
83098;112;7;3;1;
83099;175;8;4;1;
83100;46;10;10;1;
83101;155;3;2;1;
83102;12;2;1;1;
83103;33;1;1;1;
83104;37;2;1;1;
83105;15;2;2;1;
83106;8;6;3;1;
83107;93;3;3;1;
83108;48;4;3;1;
83109;20;4;3;1;
83110;15;3;3;1;
83111;24;9;5;1;
83112;95;10;2;1;
83113;3;10;10;1;
83114;37;3;1;1;
83115;30;3;1;1;
83116;95;1;1;1;
83117;129;2;2;1;
83118;155;2;2;1;
83119;32;3;1;1;
83120;75;3;3;1;
83121;65;1;1;1;
83122;57;3;1;1;
83123;111;3;3;1;
83124;42;1;1;1;
83125;46;3;3;1;
83126;185;3;2;1;
83127;96;6;2;1;
83128;127;3;1;1;
83129;153;2;1;1;
83130;179;9;7;1;
83131;77;1;1;1;
83132;44;5;3;1;
83133;175;1;1;1;
83134;100;10;10;1;
83135;111;1;1;1;
83136;144;3;1;1;
83137;164;3;1;1;
83138;64;5;1;1;
83139;23;3;2;1;
83140;129;3;3;1;
83141;81;2;1;1;
83142;177;1;1;1;
83143;87;3;3;1;
83144;65;8;4;1;
83145;38;3;3;1;
83146;18;3;1;1;
83147;130;9;1;1;
83148;178;3;2;1;
83149;74;3;1;1;
83150;90;7;5;1;
83151;131;5;3;1;
83152;70;3;3;1;
83153;61;3;3;1;
83154;18;8;4;1;
83155;132;4;1;1;
83156;175;8;7;1;
83157;59;2;1;1;
83158;123;2;1;73;
83159;196;1;1;1;
83160;143;3;2;1;
83161;140;8;1;1;
83162;44;3;2;145;
83163;155;1;1;1;
83164;46;10;10;1;
83165;39;7;2;1;
83166;124;9;8;1;
83167;193;2;1;1;
83168;166;3;1;1;
83169;88;9;3;1;
83170;185;10;8;1;
83171;126;3;2;1;
83172;97;3;1;1;
83173;54;8;1;1;
83174;109;1;1;1;
83175;125;3;2;1;
83176;120;2;1;1;
83177;54;11;8;1;
83178;126;11;7;1;
83179;163;5;3;1;
83180;109;1;1;1;
83181;62;11;4;1;
83182;99;3;3;1;
83183;168;3;2;1;
83184;20;7;6;1;
83185;31;9;8;1;
83186;145;2;2;1;
83187;30;1;1;1;
83188;177;10;10;1;
83189;176;2;1;1;
83190;139;5;2;1;
83191;128;3;2;1;
83192;150;2;2;1;
83193;160;3;1;1;
83194;91;8;2;1;
83195;78;3;2;1;
83196;37;3;3;1;
83197;38;11;8;1;
83198;100;9;9;1;
83199;21;1;1;1;
83200;130;9;5;1;
83201;127;11;8;1;
83202;149;1;1;1;
83203;34;2;1;1;
83204;30;2;2;1;
83205;116;11;4;1;
83206;185;10;10;1;
83207;118;11;3;1;
83208;21;10;8;1;
83209;158;9;8;1;
83210;185;9;5;1;
83211;23;2;1;1;
83212;191;3;3;1;
83213;164;2;1;1;
83214;3;8;6;1;
83215;121;1;1;1;
83216;53;6;3;1;
83217;197;1;1;1;
83218;178;3;2;1;
83219;145;2;1;1;
83220;38;5;2;1;
83221;23;3;2;1;
83222;2;7;2;1;
83223;109;1;1;1;
83224;191;2;2;1;
83225;176;3;2;1;
83226;50;2;2;1;
83227;98;7;6;1;
83228;40;2;2;1;
83229;175;5;1;1;
83230;96;5;3;1;
83231;57;9;1;1;
83232;54;8;5;1;
83233;185;3;3;1;
83234;20;6;1;1;
83235;15;2;2;1;
83236;156;10;10;1;
83237;48;10;10;1;
83238;15;1;1;1;
83239;30;2;1;1;
83240;189;6;1;353;
83241;111;1;1;1;
83242;127;11;7;1;
83243;186;3;2;1;
83244;113;5;3;1;
83245;126;7;6;1;
83246;105;5;2;1;
83247;87;3;1;139;
83248;87;6;6;1;
83249;67;1;1;1;
83250;143;8;3;1;
83251;81;2;1;1;
83252;74;3;1;1;
83253;8;2;2;1;
83254;41;5;4;1;
83255;75;10;5;1;
83256;176;3;1;1;
83257;33;3;2;1;
83258;189;2;1;1;
83259;181;10;1;1;
83260;144;4;2;1;
83261;94;2;2;1;
83262;91;2;2;1;
83263;3;3;1;1;
83264;20;2;1;66;
83265;188;3;1;1;
83266;40;3;2;1;
83267;62;3;1;1;
83268;31;1;1;1;
83269;98;3;2;1;
83270;143;2;1;1;
83271;13;11;8;1;
83272;64;2;1;1;
83273;12;1;1;53;
83274;114;1;1;1;
83275;169;9;1;1;
83276;144;2;2;1;
83277;75;3;3;1;
83278;175;1;1;1;
83279;153;3;2;1;
83280;46;3;2;42;
83281;13;1;1;1;
83282;77;6;2;1;
83283;116;11;6;1;
83284;106;2;1;1;
83285;173;11;8;1;
83286;185;5;3;1;
83287;88;3;2;1;
83288;2;2;1;1;
83289;45;2;1;1;
83290;87;3;3;1;
83291;196;1;1;1;
83292;16;3;2;1;
83293;119;1;1;1;
83294;14;9;4;1;
83295;158;9;1;1;
83296;190;2;1;1;
83297;119;10;10;1;
83298;133;9;6;1;
83299;185;3;2;1;
83300;9;1;1;1;
83301;47;5;2;1;
83302;69;1;1;202;
83303;140;10;1;34;
83304;89;3;1;1;
83305;143;9;7;1;
83306;137;2;1;1;
83307;90;3;2;1;
83308;30;2;1;1;
83309;57;3;1;147;
83310;120;2;2;1;
83311;140;9;1;1;
83312;149;1;1;1;
83313;109;3;3;1;
83314;197;10;8;1;
83315;153;10;9;1;
83316;113;3;1;1;
83317;45;10;5;1;
83318;50;3;1;1;
83319;117;1;1;1;
83320;185;3;2;1;
83321;87;3;2;1;
83322;185;6;4;1;
83323;37;2;1;1;
83324;78;1;1;1;
83325;93;2;1;1;
83326;186;3;1;1;
83327;136;8;7;1;
83328;117;1;1;1;
83329;173;3;3;1;
83330;192;2;2;1;
83331;87;8;3;1;
83332;129;3;2;1;
83333;43;3;3;1;
83334;123;3;1;1;
83335;63;1;1;1;
83336;61;3;3;1;
83337;140;2;1;1;
83338;109;6;6;39;
83339;90;1;1;1;
83340;99;3;3;1;
83341;74;1;1;1;
83342;7;9;2;1;
83343;62;1;1;1;
83344;173;2;2;1;
83345;163;3;1;1;
83346;89;6;5;1;
83347;95;5;3;376;
83348;78;7;1;1;
83349;93;2;1;1;
83350;114;8;1;1;
83351;119;3;1;1;
83352;175;8;4;1;
83353;88;1;1;1;
83354;41;9;8;1;
83355;110;3;3;1;
83356;42;7;1;1;
83357;113;2;1;1;
83358;195;2;2;1;
83359;113;5;1;1;
83360;77;5;1;1;
83361;87;1;1;1;
83362;32;3;2;1;
83363;57;3;1;1;
83364;188;3;1;1;
83365;38;11;8;381;
83366;178;9;2;1;
83367;171;4;1;1;
83368;10;1;1;1;
83369;139;11;8;1;
83370;92;1;1;1;
83371;19;3;2;1;
83372;180;2;1;1;
83373;112;2;1;1;
83374;125;3;2;1;
83375;153;2;2;1;
83376;74;3;3;1;
83377;65;2;2;1;
83378;163;2;1;1;
83379;167;3;1;1;
83380;50;3;2;1;
83381;75;3;1;1;
83382;51;3;3;1;
83383;62;1;1;1;
83384;140;3;1;1;
83385;35;2;2;1;
83386;149;3;1;1;
83387;66;1;1;1;
83388;26;11;6;1;
83389;105;5;1;1;
83390;119;3;2;1;
83391;10;1;1;1;
83392;166;3;2;1;
83393;61;8;7;1;
83394;41;10;1;1;
83395;51;3;3;1;
83396;112;8;1;1;
83397;112;4;2;1;
83398;81;2;2;1;
83399;197;3;2;1;
83400;128;2;2;1;
83401;129;3;2;1;
83402;60;5;4;1;
83403;8;1;1;1;
83404;13;11;8;1;
83405;33;3;1;1;
83406;46;4;2;1;
83407;62;2;1;1;
83408;110;8;6;1;
83409;126;2;2;1;
83410;76;6;1;1;
83411;116;1;1;1;
83412;74;3;1;1;
83413;53;3;1;1;
83414;153;9;2;1;
83415;53;3;1;1;
83416;179;3;1;1;
83417;10;3;3;1;
83418;81;9;3;1;
83419;76;7;5;1;
83420;66;2;2;1;
83421;23;3;1;1;
83422;116;1;1;1;
83423;186;3;1;1;
83424;179;9;5;1;
83425;104;6;4;1;
83426;26;3;2;1;
83427;66;3;3;1;
83428;30;1;1;1;
83429;119;3;1;1;
83430;21;1;1;1;
83431;13;1;1;1;
83432;76;2;2;1;
83433;34;5;2;1;
83434;17;7;3;1;
83435;87;3;1;1;
83436;131;8;4;1;
83437;51;3;2;1;
83438;188;1;1;1;
83439;172;2;2;336;
83440;122;3;2;1;
83441;5;10;10;1;
83442;24;3;2;1;
83443;9;3;2;119;
83444;95;1;1;1;
83445;9;1;1;1;
83446;147;2;2;1;
83447;21;11;6;1;
83448;99;3;2;1;
83449;177;10;5;253;
83450;105;10;4;1;
83451;176;2;1;1;
83452;143;5;2;1;
83453;9;6;4;175;
83454;69;2;2;1;
83455;146;3;1;1;
83456;145;3;1;1;
83457;188;5;5;1;
83458;166;10;8;1;
83459;155;3;1;1;
83460;168;11;8;1;
83461;141;2;1;1;
83462;163;3;1;1;
83463;8;8;4;1;
83464;133;1;1;1;
83465;185;8;4;1;
83466;77;1;1;1;
83467;153;5;5;1;
83468;1;3;1;1;
83469;87;11;4;1;
83470;193;3;2;1;
83471;196;9;4;1;
83472;43;3;1;369;
83473;185;9;9;1;
83474;143;1;1;1;
83475;36;6;1;1;
83476;55;3;1;1;
83477;157;5;1;1;
83478;125;4;2;1;
83479;87;7;3;1;
83480;106;3;1;316;
83481;47;10;8;1;
83482;50;2;2;1;
83483;74;3;1;1;
83484;76;3;2;1;
83485;4;2;1;1;
83486;193;6;2;1;
83487;20;2;1;1;
83488;3;3;2;1;
83489;146;10;3;1;
83490;39;2;2;1;
83491;6;2;1;1;
83492;19;3;1;1;
83493;6;3;2;1;
83494;95;2;1;1;
83495;139;11;6;1;
83496;168;2;1;1;
83497;90;2;1;1;
83498;24;3;1;1;
83499;128;5;5;1;
83500;185;1;1;1;
83501;45;2;2;1;
83502;97;1;1;1;
83503;1;1;1;1;
83504;24;3;3;1;
83505;39;3;1;1;
83506;141;2;2;1;
83507;128;5;5;1;
83508;91;3;1;1;
83509;20;2;1;1;
83510;51;9;5;1;
83511;14;2;1;1;
83512;173;1;1;1;
83513;103;1;1;1;
83514;143;3;3;1;
83515;153;6;2;1;
83516;145;9;5;1;
83517;48;1;1;1;
83518;54;11;3;1;
83519;194;11;7;1;
83520;156;11;7;327;
83521;59;2;1;1;
83522;130;3;1;1;
83523;159;3;1;1;
83524;30;7;7;1;
83525;156;11;1;1;
83526;119;1;1;1;
83527;116;11;5;1;
83528;47;3;2;1;
83529;190;10;2;1;
83530;178;7;3;1;
83531;40;7;3;1;
83532;120;1;1;1;
83533;30;6;4;1;
83534;16;3;2;1;
83535;23;1;1;1;
83536;122;7;1;1;
83537;200;2;2;1;
83538;30;2;2;1;
83539;7;10;8;1;
83540;143;2;1;1;
83541;61;3;2;1;
83542;37;3;2;1;
83543;59;10;1;1;
83544;40;3;1;1;
83545;77;2;2;1;
83546;131;6;3;1;
83547;39;5;1;1;
83548;131;1;1;1;
83549;188;1;1;1;
83550;33;8;2;1;
83551;153;1;1;1;
83552;185;3;2;1;
83553;30;1;1;31;
83554;122;4;1;1;
83555;176;3;3;1;
83556;22;1;1;1;
83557;134;1;1;1;
83558;50;7;6;1;
83559;87;3;2;1;
83560;52;2;1;1;
83561;61;3;1;1;
83562;163;10;2;1;
83563;31;2;1;1;
83564;81;8;4;1;
83565;148;1;1;1;
83566;123;10;8;1;
83567;35;8;7;1;
83568;143;2;1;1;
83569;16;8;5;1;
83570;172;2;1;1;
83571;43;3;1;1;
83572;109;9;9;1;
83573;132;2;1;1;
83574;131;1;1;1;
83575;13;11;7;21;
83576;93;2;1;1;
83577;186;10;6;1;
83578;106;3;2;1;
83579;173;2;1;1;
83580;63;1;1;1;
83581;190;2;2;1;
83582;88;6;3;1;
83583;87;3;2;1;
83584;143;5;2;1;
83585;133;2;1;1;
83586;54;2;2;1;
83587;26;4;1;1;
83588;26;3;3;1;
83589;47;3;1;1;
83590;89;5;1;119;
83591;44;3;3;1;
83592;4;8;1;1;
83593;81;2;2;1;
83594;173;9;3;1;
83595;30;9;8;1;
83596;98;2;2;1;
83597;104;3;1;1;
83598;168;6;4;385;
83599;75;8;7;1;
83600;52;10;10;1;
83601;18;1;1;1;
83602;138;3;3;1;
83603;36;1;1;1;
83604;14;3;1;1;
83605;175;1;1;1;
83606;169;5;2;1;
83607;94;2;1;1;
83608;119;2;2;1;
83609;87;6;4;1;
83610;97;3;3;1;
83611;134;8;4;1;
83612;157;8;5;1;
83613;59;10;10;1;
83614;132;1;1;1;
83615;144;1;1;1;
83616;198;1;1;1;
83617;130;3;2;1;
83618;30;3;3;1;
83619;117;3;2;1;
83620;97;3;2;1;
83621;88;1;1;110;
83622;169;3;2;1;
83623;194;3;3;1;
83624;34;3;3;1;
83625;74;2;2;1;
83626;118;3;2;1;
83627;8;8;6;1;
83628;125;3;2;1;
83629;10;3;3;1;
83630;60;3;2;1;
83631;106;1;1;1;
83632;153;10;8;1;
83633;46;1;1;1;
83634;191;10;10;1;
83635;105;1;1;1;
83636;111;3;2;1;
83637;131;2;2;1;
83638;106;3;2;1;
83639;169;3;2;1;
83640;101;3;1;89;
83641;199;2;1;1;
83642;81;1;1;1;
83643;15;2;2;1;
83644;7;4;2;1;
83645;38;3;3;1;
83646;125;3;3;1;
83647;3;5;5;1;
83648;140;2;1;1;
83649;7;2;2;1;
83650;78;9;4;1;
83651;143;4;2;1;
83652;143;1;1;1;
83653;173;10;6;1;
83654;109;7;7;1;
83655;130;8;3;1;
83656;126;6;5;1;
83657;185;1;1;1;
83658;64;3;3;354;
83659;53;1;1;1;
83660;169;8;4;1;
83661;55;9;5;1;
83662;53;2;1;1;
83663;67;1;1;1;
83664;190;10;10;1;
83665;49;9;4;1;
83666;132;8;1;1;
83667;171;1;1;1;
83668;110;2;1;1;
83669;37;7;4;1;
83670;159;11;8;1;
83671;8;3;2;1;
83672;98;2;2;1;
83673;55;9;1;1;
83674;153;1;1;1;
83675;4;3;1;1;
83676;57;1;1;1;
83677;78;11;8;1;
83678;145;7;2;1;
83679;163;10;8;1;
83680;100;1;1;1;
83681;96;4;4;1;
83682;81;3;1;1;
83683;189;3;2;1;
83684;46;3;3;1;
83685;69;10;9;1;
83686;68;3;3;1;
83687;104;1;1;1;
83688;116;10;10;1;
83689;87;2;2;1;
83690;160;2;1;1;
83691;120;3;1;1;
83692;153;1;1;1;
83693;10;3;2;294;
83694;97;10;8;1;
83695;172;3;1;1;
83696;90;2;2;1;
83697;188;10;8;1;
83698;129;8;5;1;
83699;14;1;1;1;
83700;187;4;1;1;
83701;54;11;8;1;
83702;148;1;1;1;
83703;74;2;2;1;
83704;25;3;2;1;
83705;30;9;8;1;
83706;22;10;10;1;
83707;33;11;5;1;
83708;157;11;8;1;
83709;15;5;4;1;
83710;153;6;3;1;
83711;35;3;1;1;
83712;125;2;2;1;
83713;69;2;1;1;
83714;117;6;4;1;
83715;98;2;1;1;
83716;6;2;1;1;
83717;81;11;6;1;
83718;163;3;2;1;
83719;6;3;1;1;
83720;190;8;6;1;
83721;25;3;1;1;
83722;121;5;4;1;
83723;141;2;1;210;
83724;128;2;1;1;
83725;89;2;2;1;
83726;131;2;1;1;
83727;140;3;3;1;
83728;170;3;2;1;
83729;121;8;3;1;
83730;42;11;2;1;
83731;94;10;4;1;
83732;153;10;1;1;
83733;185;3;1;1;
83734;3;9;1;1;
83735;24;8;6;1;
83736;165;10;10;1;
83737;61;10;10;1;
83738;98;1;1;1;
83739;45;1;1;1;
83740;70;6;2;1;
83741;146;1;1;1;
83742;185;9;3;1;
83743;185;2;1;1;
83744;36;8;1;1;
83745;194;11;2;1;
83746;87;4;4;1;
83747;193;2;1;1;
83748;52;7;4;203;
83749;173;1;1;1;
83750;60;6;2;1;
83751;132;2;1;1;
83752;9;3;1;1;
83753;10;2;1;1;
83754;116;7;5;1;
83755;3;5;3;1;
83756;100;3;2;1;
83757;188;1;1;1;
83758;104;2;2;1;
83759;119;7;2;1;
83760;145;7;3;1;
83761;173;3;3;1;
83762;90;6;2;1;
83763;195;3;3;1;
83764;122;3;3;1;
83765;48;8;5;1;
83766;22;3;1;1;
83767;59;3;2;1;
83768;163;1;1;1;
83769;129;3;2;1;
83770;153;1;1;1;
83771;192;10;8;1;
83772;60;3;3;1;
83773;37;3;1;1;
83774;41;1;1;1;
83775;76;7;1;1;
83776;167;3;3;1;
83777;16;2;1;1;
83778;114;1;1;1;
83779;66;2;1;1;
83780;179;3;1;1;
83781;78;1;1;1;
83782;141;3;2;1;
83783;150;7;1;1;
83784;195;3;1;1;
83785;156;10;8;1;
83786;130;8;7;1;
83787;194;3;1;1;
83788;74;2;2;1;
83789;173;2;2;1;
83790;87;7;5;1;
83791;99;1;1;1;
83792;109;2;1;1;
83793;158;1;1;1;
83794;18;11;1;1;
83795;177;8;1;1;
83796;157;2;1;1;
83797;126;10;10;1;
83798;18;3;1;1;
83799;7;3;3;1;
83800;18;1;1;1;
83801;166;6;3;1;
83802;167;1;1;1;
83803;117;7;3;1;
83804;57;3;1;334;
83805;120;5;2;1;
83806;74;2;1;1;
83807;62;1;1;1;
83808;181;3;1;1;
83809;128;3;2;209;
83810;13;2;2;1;
83811;18;5;3;1;
83812;65;1;1;1;
83813;140;3;3;1;
83814;23;11;8;1;
83815;185;5;3;1;
83816;175;3;1;1;
83817;22;9;2;1;
83818;65;3;1;1;
83819;55;2;1;1;
83820;66;3;1;1;
83821;153;3;1;1;
83822;76;8;3;1;
83823;195;3;2;1;
83824;131;1;1;1;
83825;42;2;1;74;
83826;134;3;1;1;
83827;89;6;5;1;
83828;130;1;1;1;
83829;188;3;2;1;
83830;41;2;1;1;
83831;7;3;2;1;
83832;109;3;1;1;
83833;193;2;1;1;
83834;4;2;2;1;
83835;155;3;2;1;
83836;92;2;1;1;
83837;66;2;1;1;
83838;49;9;2;1;
83839;74;1;1;1;
83840;21;3;2;1;
83841;194;3;1;1;
83842;185;9;8;1;
83843;16;3;2;1;
83844;101;3;2;1;
83845;166;1;1;1;
83846;181;3;1;1;
83847;49;10;4;1;
83848;90;5;1;242;
83849;62;2;1;1;
83850;47;9;7;1;
83851;118;2;1;1;
83852;153;7;1;1;
83853;15;1;1;1;
83854;37;6;5;1;
83855;40;3;1;1;
83856;177;7;7;1;
83857;137;2;2;1;
83858;32;2;1;1;
83859;170;4;1;1;
83860;19;9;3;1;
83861;118;1;1;1;
83862;196;3;1;1;
83863;120;2;1;1;
83864;14;3;1;1;
83865;110;10;8;1;
83866;77;11;3;1;
83867;190;10;3;1;
83868;134;1;1;1;
83869;74;11;8;1;
83870;106;1;1;1;
83871;87;1;1;1;
83872;129;7;4;1;
83873;54;2;1;1;
83874;199;1;1;1;
83875;195;2;1;1;
83876;31;2;2;1;
83877;132;3;1;1;
83878;64;3;2;1;
83879;87;2;1;1;
83880;74;3;2;1;
83881;112;3;1;1;
83882;5;3;3;1;
83883;31;3;2;1;
83884;185;3;2;1;
83885;18;3;1;1;
83886;92;3;2;1;
83887;75;3;2;1;
83888;53;4;3;1;
83889;104;9;4;1;
83890;148;3;3;1;
83891;13;1;1;1;
83892;90;3;2;69;
83893;178;11;7;1;
83894;55;7;5;1;
83895;19;3;1;1;
83896;42;7;2;1;
83897;44;9;2;1;
83898;132;3;1;1;
83899;117;3;2;193;
83900;69;3;2;1;
83901;137;3;2;1;
83902;191;10;8;1;
83903;59;1;1;1;
83904;153;10;8;1;
83905;24;2;1;1;
83906;109;9;4;1;
83907;176;3;3;1;
83908;109;9;1;1;
83909;197;2;1;1;
83910;180;10;5;1;
83911;125;1;1;1;
83912;188;2;1;1;
83913;19;3;2;1;
83914;47;4;3;1;
83915;144;2;2;1;
83916;146;1;1;1;
83917;129;3;2;1;
83918;185;6;3;1;
83919;26;6;5;1;
83920;171;3;2;1;
83921;185;2;2;1;
83922;93;1;1;1;
83923;33;2;1;1;
83924;122;4;3;1;
83925;185;5;4;1;
83926;63;2;2;1;
83927;128;1;1;1;
83928;198;1;1;1;
83929;60;3;2;1;
83930;186;3;2;1;
83931;91;1;1;124;
83932;92;3;2;1;
